word,phonetic,translation,tag
公平,こうへい,公平,n2
口座,こうざ,户头，账户,n2
好み,このみ,喜好，爱好；希望，要求,n2
慌ただしい,あわただしい,慌张的，匆忙的，不稳的,n2
考え直す,かんがえなおす,重新考虑,n2
航空機,こうくうき,飞机,n2
行為,こうい,行为，举动,n2
購入,こうにゅう,购买；采购,n2
高,こう,高……,n2
高まる,たかまる,高涨；提高,n2
豪華,ごうか,豪华,n2
国産,こくさん,国产,n2
差出人,さしだしにん,发件人，寄信人,n2
再会,さいかい,再会，重逢,n2
最小限,さいしょうげん,最低限度,n2
最低限,さいていげん,最低限度,n2
採用,さいよう,采用，采纳；录用,n2
栽培,さいばい,栽培,n2
災害,さいがい,灾害，天灾,n2
材質,ざいしつ,木材的性质；材料的性质,n2
作り上げる,つくりあげる,做完；虚构,n2
残らず,のこらず,全部，一个不剩,n2
使い分ける,つかいわける,（根据目的、用途和场合）区分使用,n2
市立,しりつ,市立,n2
思い切る,おもいきる,断念，死心；（思い切って、思い切った）下定决心,n2
指定席,していせき,指定席位,n2
指名,しめい,指名，指定,n2
視野,しや,视野；眼界,n2
試し,ためし,试，尝试，试验,n2
試着,しちゃく,试穿,n2
持ち主,もちぬし,持有者，物主,n2
治療,ちりょう,治疗，医疗,n2
自由席,じゆうせき,自由座位,n2
湿度,しつど,湿度,n2
写し,うつし,抄写，副本；摹本,n2
社内,しゃない,公司内部,n2
車両,しゃりょう,车辆；（火车等的）车厢,n2
手元,てもと,手头，身边,n2
手作り,てづくり,自己做，手工做（的东西）,n2
手数料,てすうりょう,手续费,n2
手前,てまえ,跟前；靠近自己的一边,n2
手渡す,てわたす,亲手交给,n2
受信,じゅしん,接收（电报、电话、广播等）,n2
寿命,じゅみょう,寿命,n2
充電,じゅうでん,充电,n2
従業員,じゅうぎょういん,工作人员，职工,n2
重視,じゅうし,重视,n2
出会い,であい,相遇，偶遇,n2
順に,じゅんに,按顺次，依次,n2
初心者,しょしんしゃ,初学者,n2
書道,しょどう,书法,n2
勝負,しょうぶ,胜负；比赛,n2
衝突,しょうとつ,撞上；冲突,n2
上等,じょうとう,上等，高级,n2
上半身,じょうはんしん,上半身,n2
乗り継ぐ,のりつぐ,继续乘坐（其他交通工具），换乘,n2
乗り降り,のりおり,上下车,n2
乗車券,じょうしゃけん,车票,n2
職員,しょくいん,职员,n2
新作,しんさく,新作品,n2
新車,しんしゃ,新车,n2
深める,ふかめる,加深，加强,n2
真っ暗,まっくら,漆黑；暗淡,n2
神様,かみさま,神，上帝；专家，……之神,n2
親しむ,したしむ,亲近，亲切；接近，接触,n2
人前,ひとまえ,人前，众人的面前；外表,n2
図る,はかる,谋求，企图,n2
制作,せいさく,制作，创作（艺术作品）,n2
成人,せいじん,长大，成人,n2
整える,ととのえる,整理；准备好；达成（协议）,n2
生き方,いきかた,生活方式，生活态度,n2
請求書,せいきゅうしょ,账单,n2
石炭,せきたん,煤，煤炭,n2
先々,さきざき,前途，将来；很久以前；所到之处,n2
専業主婦,せんぎょうしゅふ,家庭主妇,n2
専用,せんよう,专用,n2
染める,そめる,染色，上色；着手，开始,n2
粗末,そまつ,制作粗糙，品质低劣；糟蹋，不珍惜,n2
組み合わせ,くみあわせ,搭配，组合,n2
組み合わせる,くみあわせる,组合在一起；编在一起，交叉在一起；（在竞技中）决定对手,n2
送り先,おくりさき,送达地点，（邮件）寄送地址,n2
送料,そうりょう,邮费，运费,n2
憎い,にくい,可恨的，可憎的；（反语）令人钦佩的,n2
速める,はやめる,加快,n2
多量,たりょう,大量,n2
体験,たいけん,体验，亲身经验,n2
体調,たいちょう,身体状况,n2
体内,たいない,体内,n2
対面,たいめん,见面，会面；面对面,n2
退職,たいしょく,退职，退休,n2
大喜び,おおよろこび,欢天喜地,n2
大使,たいし,大使,n2
大戦,たいせん,大战,n2
大都市,だいとし,大城市,n2
宅配,たくはい,配送到家,n2
単身,たんしん,只身，单独行动,n2
探し出す,さがしだす,找出，发现,n2
短期間,たんきかん,短期,n2
恥,はじ,耻辱，羞耻,n2
築く,きずく,修筑；确立，建立，积累,n2
柱,はしら,柱子，杆子，支柱；顶梁柱,n2
調整,ちょうせい,调整，调节,n2
長距離,ちょうきょり,长途，长距离,n2
長年,ながねん,多年,n2
頂上,ちょうじょう,山顶；顶点,n2
通信販売,つうしんはんばい,邮购，函售,n2
停留所,ていりゅうじょ,（路面电车、巴士等）车站,n2
定年,ていねん,退休年龄,n2
適度,てきど,适度，适量,n2
典型,てんけい,典型,n2
添付,てんぷ,（在文件上）添上，附上,n2
転校,てんこう,转校，转学,n2
転職,てんしょく,改行，换工作,n2
伝達,でんたつ,传达，转达,n2
電機,でんき,电机,n2
電源,でんげん,电源,n2
吐き気,はきけ,恶心，想要呕吐,n2
透明,とうめい,透明,n2
得点,とくてん,分数，得分,n2
読解,どっかい,读解，阅读理解,n2
二度と,にどと,再（也不）……,n2
日々,ひび,天天，每天,n2
日にち,ひにち,日期；天数,n2
日課,にっか,每天的习惯活动,n2
日差し,ひざし,阳光,n2
日用品,にちようひん,日常用品,n2
入り込む,はいりこむ,进入，进到里面,n2
入れ替わる,いれかわる,替换，更换,n2
年々,ねんねん,每年，逐年,n2
年下,としした,年纪小（的人）,n2
年上,としうえ,年长（的人）,n2
年末,ねんまつ,年末，年终,n2
悩み,なやみ,烦恼，苦恼,n2
拝啓,はいけい,（用于书信开头）敬启者，敬启,n2
配送,はいそう,配送，分发,n2
売り手,うりて,卖主，卖方,n2
売り物,うりもの,商品；幌子，招牌,n2
売店,ばいてん,（设于车站、剧场、医院、学校、公园等场所的）小卖店,n2
白黒,しろくろ,黑白；是非曲直,n2
発車,はっしゃ,发车，开车,n2
髪型,かみがた,发型,n2
罰金,ばっきん,罚款，赔偿；（法律）罚款，罚金,n2
半額,はんがく,半价,n2
半日,はんにち,半天,n2
扉,とびら,门；扉页,n2
批評,ひひょう,评论,n2
飛び上がる,とびあがる,跳起；飞向天空；跳级,n2
鼻水,はなみず,鼻涕,n2
品質,ひんしつ,物品的品质，质量,n2
敏感,びんかん,敏感，灵敏,n2
不安定,ふあんてい,不稳定,n2
不可能,ふかのう,不可能,n2
不公平,ふこうへい,不公平,n2
不十分,ふじゅうぶん,不充足，不完全,n2
不愉快,ふゆかい,不愉快，不痛快,n2
怖がる,こわがる,感到害怕,n2
部下,ぶか,部下，下属,n2
物理,ぶつり,物理,n2
分担,ぶんたん,分担，分工,n2
分別,ぶんべつ,（根据种类）分类，区别,n2
聞き取る,ききとる,听懂；听取,n2
聞き手,ききて,听者，听众；善于倾听的人,n2
聞き直す,ききなおす,重新问；重新听,n2
弊社,へいしゃ,（对自己公司的谦称）敝公司,n2
別荘,べっそう,别墅,n2
変換,へんかん,改变，变换,n2
保証,ほしょう,保证，担保,n2
包装,ほうそう,包装,n2
宝,たから,宝贝，宝物,n2
方々,かたがた,各位，诸位,n2
本社,ほんしゃ,总公司,n2
民族,みんぞく,民族,n2
眠気,ねむけ,睡意，困倦,n2
夢見る,ゆめみる,做梦，幻想,n2
無責任,むせきにん,没有责任；无责任感，不负责任,n2
鳴き声,なきごえ,（虫、鸟、兽等的）叫声，鸣叫声,n2
木材,もくざい,木材,n2
木造,もくぞう,木造，木结构,n2
目上,めうえ,地位、阶级或年龄比自己高的人,n2
問い合わせる,といあわせる,打听，询问,n2
夜空,よぞら,夜空,n2
役目,やくめ,任务，职责；功能，作用,n2
勇気,ゆうき,勇气,n2
夕立,ゆうだち,（夏天傍晚的）骤雨,n2
用件,ようけん,必须完成的工作；必须传达的事项,n2
欲張り,よくばり,贪婪,n2
落ち葉,おちば,落叶,n2
利く,きく,能干，有效，好使；能做到,n2
履歴書,りれきしょ,简历,n2
立ち寄る,たちよる,靠近；顺路到,n2
了解,りょうかい,了解，明白，理解；谅解，认可,n2
両者,りょうしゃ,两者，双方,n2
力強い,ちからづよい,强有力；心里踏实,n2
緑茶,りょくちゃ,绿茶,n2
礼儀正しい,れいぎただしい,非常有礼貌的,n2
恋愛,れんあい,恋爱,n2
労働者,ろうどうしゃ,工人，劳动者,n2
話し言葉,はなしことば,口语,n2
話し手,はなして,说话者；会聊天的人,n2
事前,じぜん,事先,n2
苦情,くじょう,牢骚，抱怨,n2
出場,しゅつじょう,出场，参加,n2
攻める,せめる,攻击，进攻,n2
特殊,とくしゅ,特殊,n2
見当,けんとう,估计，推测；大致的方向；（接在数词后）左右,n2
夕刊,ゆうかん,晚刊，晚报,n2
自治,じち,自治,n2
羽,はね,羽毛；翅膀；（羽根）机翼；（羽根）扇叶,n2
まれ,まれ,稀罕，稀奇,n2
勝敗,しょうはい,胜与败，输与赢,n2
保険,ほけん,保险,n2
ねじ,ねじ,螺丝（钉）；发条,n2
先頭,せんとう,前头，最先,n2
不平,ふへい,不满，牢骚,n2
灯台,とうだい,灯塔；灯台，烛台,n2
唯一,ゆいいつ,唯一,n2
荒れる,あれる,天气恶劣；荒废；荒芜；粗糙,n2
憎む,にくむ,憎恶，讨厌,n2
至る,いたる,抵达；到，至,n2
潰れる,つぶれる,压坏；倒塌；倒闭,n2
内線,ないせん,内线，内线电话,n2
増大,ぞうだい,（数量、程度）增大，增强,n2
加速,かそく,加速,n2
引退,いんたい,隐退，退役,n2
弟子,でし,弟子，徒弟,n2
強化,きょうか,强化，加强,n2
攻撃,こうげき,攻击；抨击,n2
劣る,おとる,不及，比不上,n2
下り,くだり,从上往下（的路）；顺流而下；从起点到终点方向（的列车或巴士）；从首都去地方,n2
夜間,やかん,夜间，夜晚,n2
乱暴,らんぼう,野蛮，蛮横；粗鲁，草率,n2
麓,ふもと,山麓，山脚下的部分,n2
肯定,こうてい,承认，肯定,n2
公式,こうしき,正式，官方；公式,n2
平凡,へいぼん,平凡，普通,n2
公正,こうせい,公正,n2
特定,とくてい,特定；作出断定,n2
有利,ゆうり,有利，形势好的,n2
南極,なんきょく,南极，南极洲,n2
日光,にっこう,日光，太阳光,n2
無限,むげん,无限,n2
主役,しゅやく,主角，主要人物,n2
質素,しっそ,简单，朴素,n2
ひとりでに,ひとりでに,自然地，自动地,n2
曲線,きょくせん,曲线,n2
創造,そうぞう,创造,n2
なにもかも,なにもかも,什么都，全部,n2
過程,かてい,过程,n2
要点,ようてん,要点，重要之处,n2
手品,てじな,戏法，魔术,n2
道徳,どうとく,道德,n2
幸運,こううん,幸运,n2
スムーズ,smooth,流畅，圆滑，顺利,n2
弱点,じゃくてん,弱点，缺点,n2
見解,けんかい,见解，看法，想法,n2
差し引く,さしひく,扣除，减去；抵销，相抵,n2
一層,いっそう,一层，一楼；更加,n2
再び,ふたたび,再次，又,n2
人混み,ひとごみ,拥挤的人群,n2
じめじめ,じめじめ,潮湿；阴郁,n2
果実,かじつ,果实,n2
強み,つよみ,长处，强项,n2
出し入れ,だしいれ,拿进拿出，存取,n2
厚かましい,あつかましい,厚颜无耻的,n2
継続,けいぞく,继续，接续,n2
ユニーク,unique,独特，特有,n2
妨げる,さまたげる,妨碍,n2
落とし物,おとしもの,遗失物,n2
強引,ごういん,强迫，强行,n2
狙い,ねらい,目标，目的，意图；瞄准,n2
安価,あんか,廉价；肤浅，没有价值,n2
東西,とうざい,东西；东西方；方向,n2
一種,いっしゅ,一种；（「…の一種」の形で）……的一种；（「一種の…」の形で）某种,n2
実る,みのる,结果，成熟；有成绩，有成果,n2
演技,えんぎ,表演；演戏，装腔作势,n2
くっつく,くっつく,吸附，黏上；紧挨着，紧跟着,n2
そう言えば,そういえば,那么说来，说起来,n2
後ほど,のちほど,随后,n2
元,もと,本源，以前；（基）根本，根据；（素）材料,n2
くだらない,くだらない,无聊的，没用的,n2
わずか,わずか,一点点，稍微；终于，勉强,n2
つながり,つながり,关系，关联；联系，羁绊,n2
つなげる,つなげる,接上，连上,n2
やかましい,やかましい,吵闹的；麻烦的；严格的；挑剔的,n2
いわば,いわば,说起来，可谓是,n2
ことわざ,ことわざ,谚语,n2
塊,かたまり,块；群体，集合；（「…の塊」の形で）极端……,n2
混ざる,まざる,混杂，夹杂,n2
混じる,まじる,混，杂,n2
交代,こうたい,交替，替换,n2
たちまち,たちまち,马上，立即，忽然,n2
さびる,さびる,生锈,n2
思いがけない,おもいがけない,意外的，意想不到的,n2
でたらめ,でたらめ,胡言乱语，不着边际,n2
いわゆる,いわゆる,所谓的,n2
やや,やや,稍微，一点,n2
続々,ぞくぞく,继续，接连不断地,n2
そろえる,そろえる,使……一致；凑齐,n2
おおよそ,おおよそ,大致，大体上,n2
蓄える,たくわえる,储存，积蓄，储备,n2
整う,ととのう,整齐，调整好,n2
度々,たびたび,屡屡，多次,n2
当てはまる,あてはまる,符合条件，相匹配,n2
入れ替える,いれかえる,更换，调换,n2
濡[ぬ]らす,ぬらす,沾湿，弄湿,n2
むしろ,むしろ,宁可，与其……不如……,n2
物差し,ものさし,尺子；标准，尺度,n2
偏る,かたよる,不均衡；偏袒,n2
あくまで,あくまで,始终，彻底,n2
無理やり,むりやり,勉强，强迫,n2
もうかる,もうかる,赚钱；得便宜,n2
厄介,やっかい,麻烦，棘手；照料,n2
流行[はや]る,はやる,流行；（疾病等）蔓延；繁荣，兴旺,n2
もたれる,もたれる,倚靠；不消化,n2
ささやく,ささやく,小声说话，耳语；（「ささやかれる」の形で）私下议论,n2
しびれる,しびれる,麻痹，发麻；陶醉,n2
ほうき,ほうき,扫帚,n2
やがて,やがて,不久,n2
うなずく,うなずく,点头，首肯，理解,n2
アイロン,iron,熨斗,n2
アウト,out,外部；出界，出局；失败,n2
アンテナ,antenna,天线；获取信息的手段,n2
インストール,install,安装,n2
うっとり,うっとり,入迷，陶醉,n2
うとうと,うとうと,迷迷糊糊，似睡非睡,n2
オイル,oil,食用油；石油；润滑油,n2
オーケストラ,orchestra,管弦乐，管弦乐团,n2
カリキュラム,curriculum,教育课程，教学计划,n2
カルシウム,calcium,钙,n2
ぎっしり,ぎっしり,装得满满的，挤得满满的,n2
キャプテン,captain,队长；船长；机长,n2
くたくた,くたくた,疲惫不堪⓪；用旧失去弹性⓪；煮得软烂①②,n2
クリア,clear,清晰；过关；清除,n2
ぐんぐん,ぐんぐん,猛地，突飞猛进状,n2
コーラス,chorus,合唱，合唱团，合唱曲,n2
コック,(オ) kok,厨师,n2
こつこつ,こつこつ,（反复敲打硬物）咯噔咯噔；勤勤恳恳，孜孜不倦,n2
コレクション,collection,收藏，藏品；时装发布会,n2
ごろごろ,ごろごろ,大而重的物体滚动（的声音、样子）；雷鸣；（猫的喉咙）咕噜声；到处都是；无所事事,n2
コンセント,(和) concentric plug,电源插口，插座,n2
シール,seal,封印，封缄；（装饰用）贴纸,n2
システム,system,体系，系统,n2
すいすい,すいすい,轻快、迅速地行动的样子；事情进行得很顺利的样子,n2
ステージ,stage,舞台，讲台；阶段,n2
ずらす,ずらす,挪动，移开；将……错开,n2
すらすら,すらすら,流畅，流利,n2
ずれる,ずれる,移动，错离；偏离，离题,n2
せっせと,せっせと,勤勤恳恳地，孜孜不倦地,n2
せめて,せめて,至少，哪怕是……（也好）,n2
そそっかしい,そそっかしい,冒失，毛手毛脚,n2
たっぷり,たっぷり,充足，足够；宽绰,n2
ダム,dam,水坝，水库,n2
テクニック,technic,技术，技巧,n2
どうにか,どうにか,设法；总算，勉强,n2
とっくに,とっくに,很早，早就,n2
ともかく,ともかく,无论如何，总之；先不管，暂且不谈,n2
とんでもない,とんでもない,出乎意料的，岂有此理的；（强烈否定）绝对没有那回事，不客气,n2
なだらか,なだらか,平稳，顺利；平缓,n2
のろのろ,のろのろ,动作缓慢,n2
はきはき,はきはき,（言语或动作）干脆，爽快；头脑敏捷,n2
パジャマ,pajamas,成套睡衣,n2
ばったり,ばったり,突然倒下；意外相遇；突然中断,n2
びっしょり,びっしょり,湿透，湿淋淋,n2
ビニール,vinyl,乙烯树脂，塑料薄膜,n2
ブーム,boom,潮流，……热,n2
ぶら下げる,ぶらさげる,垂，拎；佩戴，悬挂,n2
フレッシュ,fresh,新鲜的,n2
プロジェクター,projector,放映机；计划者,n2
ベテラン,veteran,老手，经验丰富的人,n2
ヘリコプター,helicopter,直升机,n2
ボランティア,volunteer,志愿者,n2
ぼろぼろ,ぼろぼろ,［副］粒状物不断落下；［ナ形］破烂不堪,n2
ぼんやり,ぼんやり,模糊，不清楚；发呆,n2
マイペース,(和) my＋pace,适合自己的速度、进度；我行我素,n2
マスコミ,mass communication,（大众）媒体,n2
ゆったり,ゆったり,舒畅；有余裕，宽敞,n2
ライバル,rival,竞争对手，情敌,n2
ラベル,label,标签，商标,n2
ランニング,running,跑步,n2
リズム,rhythm,节奏，拍子；韵律,n2
リラックス,relax,放松，松弛,n2
レクリエーション,recreation,娱乐，消遣,n2
安易,あんい,容易的，简单的；随便的，轻率的,n2
位,くらい,身份，地位；等级，品味；位数,n2
依頼,いらい,请求，委托；依靠,n2
委員,いいん,委员，负责人,n2
威張る,いばる,摆架子，自高自大,n2
意地悪,いじわる,刁难的（人），坏心眼的（人）,n2
異なる,ことなる,不同,n2
維持,いじ,维持，维护,n2
育児,いくじ,育婴，育儿,n2
いったん,いったん,暂时；一旦,n2
一致,いっち,一致，相符；团结,n2
一通り,ひととおり,粗略，大致；（不）普通,n2
一定,いってい,一定，某种程度；稳定,n2
引き止める,ひきとめる,劝阻，挽留,n2
引き返す,ひきかえす,返回，折回,n2
引っ込む,ひっこむ,缩进；凹入；隐退,n2
引用,いんよう,引用，借用,n2
永遠,えいえん,永远，永存,n2
延長,えんちょう,延长；延续；全长,n2
演劇,えんげき,演剧，戏剧,n2
塩分,えんぶん,盐分,n2
沖,おき,海上，洋面，湖心,n2
恩恵,おんけい,恩惠，恩情,n2
温厚,おんこう,（性格）温柔，敦厚，温文尔雅,n2
温暖,おんだん,温暖，气候暖和,n2
下書き,したがき,草稿；打底稿,n2
加わる,くわわる,增加；加入,n2
加減,かげん,加减，调节；程度，身体状况,n2
加熱,かねつ,加热,n2
歌謡,かよう,歌谣,n2
過剰,かじょう,过剩，过多,n2
解散,かいさん,解散；解体,n2
解釈,かいしゃく,理解，解释，说明,n2
回転,かいてん,转动；周转,n2
回答,かいとう,回答，答复,n2
快適,かいてき,舒适，惬意的,n2
改めて,あらためて,再，另外；重新,n2
改める,あらためる,改变；改正；检查,n2
海水浴,かいすいよく,海水浴,n2
各自,かくじ,各自,n2
拡充,かくじゅう,扩充，扩张,n2
確率,かくりつ,概率，可能性,n2
隔てる,へだてる,隔开；（距离）间隔；（时间）相隔,n2
割と,わりと,比较地，意外地,n2
活気,かっき,活力，生机,n2
活字,かつじ,活字；印刷品,n2
活躍,かつやく,活跃，大显身手,n2
活用,かつよう,有效利用；词尾变化，活用,n2
活力,かつりょく,活力，生机,n2
葛藤,かっとう,纠纷，纠葛；纠结,n2
勘,かん,直觉，第六感,n2
勘違い,かんちがい,误会,n2
甘やかす,あまやかす,宠，惯,n2
観測,かんそく,观测；观察,n2
観念,かんねん,观念，想法；断念，死心,n2
鑑賞,かんしょう,鉴赏，欣赏,n2
関連,かんれん,关联，相关,n2
願望,がんぼう,愿望,n2
器具,きぐ,器具，用具，器械,n2
基準,きじゅん,基准，标准,n2
奇妙,きみょう,奇怪的；奇妙的，不可思议的,n2
機能,きのう,机能，功能,n2
気圧,きあつ,气压,n2
気配,けはい,迹象，苗头,n2
気味,きみ,（心身所受的）感触，心情，情绪,n2
規律,きりつ,规律，纪律,n2
貴重,きちょう,贵重，宝贵,n2
儀式,ぎしき,仪式，典礼,n2
議会,ぎかい,议会,n2
議長,ぎちょう,主持人；主席，议长,n2
客席,きゃくせき,观众席，客人的席位,n2
休業,きゅうぎょう,停业，歇业,n2
休養,きゅうよう,休养,n2
吸収,きゅうしゅう,吸收，吸取,n2
急激,きゅうげき,急剧的,n2
救う,すくう,救助，解救，拯救,n2
求人,きゅうじん,招聘，招工,n2
去る,さる,离开；时间流逝；消除,n2
供給,きょうきゅう,供给，供应,n2
共に,ともに,一起，共同；（…と共に）同时,n2
境界,きょうかい,（土地的）边界；（事物的）分界线，边缘,n2
強力,きょうりょく,强有力,n2
恐らく,おそらく,恐怕，大概,n2
恐怖,きょうふ,恐惧，恐慌,n2
教養,きょうよう,修养，教养，通才教育,n2
極[ごく],ごく,极其，非常；（强调普通的样子）极其，非常,n2
筋,すじ,线条；肌肉；道理；情节；……条,n2
筋肉,きんにく,肌肉,n2
金魚,きんぎょ,金鱼,n2
区分,くぶん,分割，划分,n2
空想,くうそう,空想，虚构,n2
群れ,むれ,（动物、人的）群，伙,n2
傾く,かたむく,倾斜；倾向于……；（日、月）西斜；衰落,n2
契機,けいき,契机，转机，动机,n2
恵まれる,めぐまれる,被赋予；富有,n2
敬う,うやまう,尊敬，敬重,n2
警告,けいこく,警告,n2
芸能,げいのう,文艺，文娱,n2
劇,げき,戏剧；剧烈,n2
劇場,げきじょう,剧场，戏院；电影院,n2
桁,けた,……位数,n2
欠陥,けっかん,缺点，缺陷,n2
結論,けつろん,结论，结果,n2
兼ねる,かねる,兼具，兼任；（かねる）难以，办不到,n2
憲法,けんぽう,宪法,n2
権利,けんり,权利,n2
見回る,みまわる,巡逻，巡视,n2
見慣れる,みなれる,看惯，司空见惯,n2
見事,みごと,漂亮，巧妙，出色；（反语）完全,n2
見出し,みだし,标题；目录，索引；词条,n2
険しい,けわしい,陡峭的，险峻的；险恶的，艰险的；（表情、态度等）严厉的,n2
原理,げんり,原理,n2
厳重,げんじゅう,严重，严格，严厉,n2
現場,げんば,现场；基层,n2
言いつける,いいつける,吩咐；告发；说习惯,n2
限る,かぎる,限于，限制；（「…に限る」の形で）只限……；最好,n2
限界,げんかい,极限，界限,n2
古典,こてん,古典,n2
誇り,ほこり,自豪，感到荣耀,n2
娯楽,ごらく,娱乐,n2
後者,こうしゃ,后者；后世的人,n2
碁,ご,围棋,n2
誤り,あやまり,错误，失误,n2
候補,こうほ,候补，候选人,n2
光景,こうけい,情景，场面,n2
公衆,こうしゅう,公众，群众,n2
公表,こうひょう,公布，宣布,n2
効力,こうりょく,效力，效果,n2
好む,このむ,喜欢，喜爱；想要，希望,n2
広々,ひろびろ,宽敞，辽阔,n2
校舎,こうしゃ,校舍，教学楼,n2
構成,こうせい,构成,n2
構造,こうぞう,构造，结构,n2
耕す,たがやす,耕作,n2
考慮,こうりょ,考虑,n2
行儀,ぎょうぎ,举止动作，行为规范,n2
行方,ゆくえ,去向，下落；前途，走向,n2
貢献,こうけん,贡献,n2
高層,こうそう,高空；高层,n2
合同,ごうどう,联合，合并,n2
克服,こくふく,克服,n2
差し伸べる,さしのべる,伸出；帮助,n2
催し,もよおし,（举办）活动,n2
催促,さいそく,催促，催讨，催逼,n2
再三,さいさん,再三,n2
塞ぐ,ふさぐ,堵，填；捂住，堵住；挡，占,n2
済ませる,すませる,完成，解决,n2
際,さい,时候，之际,n2
在学,ざいがく,在学，在校,n2
作曲,さっきょく,作曲，谱曲,n2
作法,さほう,礼节，礼法，礼貌,n2
削除,さくじょ,删除,n2
擦れ違う,すれちがう,错过，擦肩而过；产生分歧,n2
雑草,ざっそう,杂草,n2
雑談,ざつだん,闲谈，闲聊,n2
酸性,さんせい,酸性,n2
酸素,さんそ,氧气,n2
刺激,しげき,刺激,n2
子育て,こそだて,抚养孩子,n2
思い込む,おもいこむ,固执地认为；下定决心,n2
思い切り,おもいきり,断念，死心；尽情地，痛快地,n2
思想,しそう,思想，想法,n2
支配,しはい,统治；支配，影响,n2
糸口,いとぐち,线头；线索，头绪,n2
紫,むらさき,紫草；紫色,n2
至急,しきゅう,火急，火速,n2
歯車,はぐるま,齿轮；构成整体的各要素,n2
事態,じたい,事态，局势,n2
児童,じどう,儿童,n2
次ぐ,つぐ,继……之后；次于，亚于,n2
自ら,みずから,自己；亲自,n2
湿る,しめる,潮湿；心情忧郁,n2
実施,じっし,施行，举行,n2
写生,しゃせい,写生,n2
若々しい,わかわかしい,年纪轻的，充满朝气的,n2
主義,しゅぎ,主义，原则,n2
主力,しゅりょく,主力,n2
取り入れる,とりいれる,收进来；收获（农作物）；吸收，采用,n2
取材,しゅざい,取材，采访,n2
手間,てま,工夫，劳力和时间,n2
受け持つ,うけもつ,担任，负责,n2
受賞,じゅしょう,获奖，得奖,n2
需要,じゅよう,需要，需求,n2
収まる,おさまる,收纳；平息，结束,n2
収める,おさめる,收纳；取得,n2
収穫,しゅうかく,收获,n2
周囲,しゅうい,周围；环境,n2
修正,しゅうせい,（不足或不当之处）修正，改正,n2
習字,しゅうじ,习字，练字,n2
集会,しゅうかい,集会,n2
住まい,すまい,住；住所，住处,n2
重役,じゅうやく,重要角色，要职；董事，监事,n2
重力,じゅうりょく,重力，万有引力,n2
宿泊,しゅくはく,住宿,n2
出世,しゅっせ,出人头地，升职,n2
瞬間,しゅんかん,瞬间,n2
循環,じゅんかん,循环,n2
巡る,めぐる,循环；巡游；（…をめぐって）围绕,n2
順々,じゅんじゅん,按顺序，依次,n2
初歩,しょほ,（学问、技艺等）初学，入门,n2
所有,しょゆう,所有，拥有,n2
書籍,しょせき,书籍，图书,n2
書物,しょもつ,书籍，图书,n2
助手,じょしゅ,助手,n2
徐々に,じょじょに,慢慢地，逐步地,n2
除く,のぞく,消除，铲除；除去，除外,n2
将棋,しょうぎ,将棋,n2
小屋,こや,小木屋，简易棚；戏棚,n2
少量,しょうりょう,少量,n2
承る,うけたまわる,接受；聆听,n2
承認,しょうにん,批准；承认,n2
招く,まねく,招呼；招待，邀请；聘请；招致,n2
消化,しょうか,消化，吸收；理解，掌握,n2
消耗,しょうもう,消耗，用尽；耗尽（体力、精力等）,n2
焦点,しょうてん,焦点，中心,n2
照らす,てらす,照亮，照射；（…に照らして）对比，参照,n2
症状,しょうじょう,症状，病情,n2
省エネ,しょうエネ,节省能源,n2
省略,しょうりゃく,省略，从简,n2
障害,しょうがい,阻碍，障碍；毛病，故障，残疾,n2
乗り越える,のりこえる,越过；克服；超越,n2
蒸発,じょうはつ,蒸发；失踪,n2
侵入,しんにゅう,入侵，侵略,n2
審判,しんぱん,审判；裁判,n2
心境,しんきょう,心境，心态,n2
心身,しんしん,身心,n2
心当たり,こころあたり,线索，头绪,n2
振り向く,ふりむく,回头看；（后接否定）不感兴趣，不屑一顾,n2
深夜,しんや,深夜,n2
真っ先,まっさき,最先,n2
真剣,しんけん,真刀，真剑；做事认真，一丝不苟,n2
神経,しんけい,神经；感觉，感受,n2
神話,しんわ,神话,n2
身体,しんたい,身体，躯体,n2
人通り,ひとどおり,来往的行人,n2
人類,じんるい,人类,n2
ずうずうしい,ずうずうしい,厚颜无耻的,n2
図鑑,ずかん,图鉴,n2
垂直,すいちょく,垂直,n2
推薦,すいせん,推荐，推举,n2
水準,すいじゅん,水准，水平,n2
水面,すいめん,水面,n2
世間,せけん,社会；交际圈,n2
制度,せいど,制度，规定,n2
成分,せいぶん,成分，构成物,n2
政党,せいとう,政党,n2
整備,せいび,维修，整修，整备,n2
正す,ただす,订正，改正，纠正；端正,n2
請求,せいきゅう,（作为理所应当的权利）请求，要求（金钱、物品等）,n2
接する,せっする,毗邻；接触；接待,n2
接続,せつぞく,接续，连接,n2
節,ふし,（竹子等的）节；关节；点；曲调,n2
説,せつ,观点，看法，学说,n2
先端,せんたん,先端，顶端；最前沿,n2
占う,うらなう,占卜，算卦；预测,n2
占める,しめる,占据；占有,n2
専念,せんねん,专心致志，全身心,n2
前者,ぜんしゃ,前者,n2
前進,ぜんしん,前进，进步,n2
全般,ぜんぱん,全体，总体,n2
狙う,ねらう,瞄准；以……为目标,n2
素質,そしつ,资质，天分,n2
素人,しろうと,外行，业余爱好者,n2
組織,そしき,组织，组成,n2
訴える,うったえる,起诉；诉说；诉诸；打动,n2
遡る,さかのぼる,逆流而上；追溯,n2
創意,そうい,创意,n2
早口,はやくち,说话快，嘴快,n2
