word,phonetic,translation,tag
帯,おび,（和服的）腰带；带状物,n3
達する,たっする,到达；达到，达成,n3
単純,たんじゅん,单纯，简单；天真,n3
地面,じめん,地面；土地,n3
中間,ちゅうかん,中间；中途,n3
虫歯,むしば,蛀牙，龋齿,n3
朝刊,ちょうかん,晨报，早报,n3
眺め,ながめ,眺望的景色，观景,n3
直前,ちょくぜん,即将……之前；正前方,n3
追い越す,おいこす,超过，赶过,n3
追い抜く,おいぬく,超过,n3
追いつく,おいつく,追上，赶上,n3
停車,ていしゃ,停车,n3
定期,ていき,定期,n3
定休日,ていきゅうび,固定休息日,n3
溺れる,おぼれる,溺水；沉溺于,n3
展覧,てんらん,展览,n3
点[つ]ける,つける,点燃；打开（电源）,n3
逃がす,にがす,放跑；错过,n3
道順,みちじゅん,路线,n3
配達,はいたつ,配送，投递,n3
売り切れ,うりきれ,卖完，售罄,n3
販売,はんばい,出售，卖,n3
否定,ひてい,否定，否认,n3
飛ばす,とばす,放，抛；飞溅；疾驶；跳过,n3
飛行,ひこう,飞行，在空中航行,n3
微妙,びみょう,微妙的,n3
付き合い,つきあい,交际，交往,n3
負け,まけ,输,n3
沸く,わく,烧开；激动，兴奋,n3
分類,ぶんるい,分类,n3
方角,ほうがく,方位，方向,n3
棒,ぼう,棒；直线,n3
吠[ほ]える,ほえる,叫，吼,n3
本来,ほんらい,原本；普通，平常,n3
枕,まくら,枕头,n3
名字,みょうじ,姓,n3
明かり,あかり,光亮，光线；灯火,n3
明後日,みょうごにち,后天,n3
鳴らす,ならす,使……发出声响,n3
毛布,もうふ,毛毯，毯子,n3
目覚まし,めざまし,叫醒，醒来；闹钟,n3
問い合わせ,といあわせ,询问，打听,n3
友情,ゆうじょう,友情，友谊,n3
郵送,ゆうそう,邮寄，邮递,n3
夕日,ゆうひ,夕阳,n3
預かる,あずかる,代为保管；担任，管理,n3
預ける,あずける,寄存，委托别人保管,n3
容器,ようき,容器,n3
揺れる,ゆれる,摇晃；动摇,n3
陽気,ようき,（宜人的）时节；开朗,n3
抑える,おさえる,抑制，限制；镇压,n3
来日,らいにち,访日，来日本,n3
恋しい,こいしい,想念，爱慕，眷恋,n3
連れ,つれ,同伴，随从,n3
録音,ろくおん,录音,n3
話し合い,はなしあい,商量，协商,n3
くさい,くさい,有……的味道；……似的,n3
〜ごと,〜ごと,每……,n3
沿い,ぞい,（接在名词后面）沿着……,n3
期,き,……时期,n3
系,けい,……体系；……类型,n3
込む,こむ,进入……；充分……,n3
紙,し,……纸；……报纸,n3
持ち,もち,持有……；……负担（费用等）；（もち）持久性,n3
〜帳,〜ちょう,……本子，……簿,n3
届け,とどけ,（向政府、公司、学校等提出的）申请，登记,n3
〜流,〜りゅう,等级；……做法，……流派,n3
アンケート,(フ) enquete,问卷调查,n3
炒[いた]める,いためる,炒（菜）,n3
お決まり,おきまり,常规，惯例,n3
からす,からす,乌鸦,n3
ずきずき,ずきずき,（伤口、头等）一跳一跳地剧痛,n3
タイトル,title,标题,n3
たとえ,たとえ,即使,n3
データ,data,资料；数据,n3
どれだけ,どれだけ,多少；多么地,n3
なめる,なめる,舔，品尝；经历；轻视；烧光,n3
なんと,なんと,如何；哎呀；多么，何等,n3
はず,はず,（客观性的）应该；预计；箭尾,n3
ばらばら,ばらばら,凌乱；不统一；圆圆小小的东西掉落的样子,n3
まして,まして,何况，况且,n3
もしかすると,もしかすると,或许，说不定,n3
やった,やった,太好了，太棒了,n3
ラッシュ,rush,高峰；高峰时间,n3
リーダー,leader,领导人，指导者,n3
衣類,いるい,衣服,n3
育ち,そだち,发育，成长情况；成长环境，家教,n3
一〜,ひと〜,一个……，整个……；稍微……,n3
一段,いちだん,一级，一段，一层；（いちだんと）更加，格外,n3
運び,はこび,搬运；进行，进展；（お運び）来、去的尊敬语,n3
応答,おうとう,应答，回答,n3
押し込む,おしこむ,硬塞；闯入（抢劫或偷盗）,n3
開館,かいかん,建馆；开馆,n3
割り引く,わりびく,打折；低估，打折扣,n3
教科,きょうか,课程，教学科目,n3
驚き,おどろき,惊讶，震惊,n3
襟,えり,衣领，领子,n3
近道,ちかみち,近道；捷径,n3
愚痴,ぐち,抱怨，发牢骚,n3
月間,げっかん,一个月期间,n3
原,はら,平原；荒原,n3
後半,こうはん,后半，后半部分,n3
後方,こうほう,后方,n3
交通機関,こうつうきかん,交通工具,n3
向き合う,むきあう,面对面,n3
好物,こうぶつ,喜欢的东西，爱吃的东西,n3
仕様,しよう,方式，方法；规格,n3
市長,しちょう,市长,n3
施設,しせつ,设施，设备,n3
次第に,しだいに,渐渐，缓缓地,n3
取り付ける,とりつける,安装；达成（协议）,n3
受け入れ,うけいれ,（物）收进；承认，答应；（人）接纳，收容,n3
受け付ける,うけつける,受理（申请）；（不）接受（意见等）；（不）吸收（营养、水分等）,n3
重ねて,かさねて,再三，反复,n3
助け,たすけ,帮助，救助,n3
小声,こごえ,小声，低声,n3
小銭,こぜに,零钱；少量资金,n3
焦げる,こげる,（烧）焦,n3
上る,のぼる,上升；上溯；高达；被提出,n3
情けない,なさけない,可鄙的；可悲的,n3
進み,すすみ,进度；进步，长进,n3
進行,しんこう,前进；进展；发展,n3
人間関係,にんげんかんけい,人际关系,n3
数〜,すう〜,数个……，若干……,n3
正,せい,正确；正式；正好；正数,n3
生み出す,うみだす,（産）生出；（生）生产出，创造,n3
選択肢,せんたくし,选项,n3
待ち合わせ,まちあわせ,等待，会面,n3
貸し出す,かしだす,出借；放贷,n3
退学,たいがく,退学,n3
段,だん,台阶；段落；等级,n3
中旬,ちゅうじゅん,中旬,n3
注,ちゅう,注释，注解,n3
跳ぶ,とぶ,跳，跳起，跳跃,n3
発券,はっけん,发行（车票、入场券、钞票等）,n3
沸騰,ふっとう,沸腾；情绪激昂,n3
聞き取り,ききとり,听取；听懂,n3
聞き上手,ききじょうず,擅长倾听（的人）,n3
閉館,へいかん,闭馆；停业,n3
返る,かえる,返还；恢复；（对方）回应,n3
〜放題,〜ほうだい,随便，自由,n3
未〜,み〜,未……，没……,n3
目覚める,めざめる,睡醒；觉醒；醒悟,n3
夕焼け,ゆうやけ,晚霞,n3
用品,ようひん,用品,n3
要は,ようは,重要的是，总之,n3
翌〜,よく〜,翌，下一个……,n3
来〜,らい〜,下个……,n3
裏側,うらがわ,背面，反面,n3
アイドル,idol,偶像,n3
アップ,up,提高；特写,n3
いざ,いざ,来吧，走吧；一旦……,n3
ウイルス,(ラ) virus,病毒,n3
オリエンテーション,orientation,新人培训；入学说明会,n3
かい,かい,价值，意义,n3
ジャズ,jazz,爵士音乐,n3
だぶだぶ,だぶだぶ,肥大；（液体）满,n3
チェンジ,change,改变；交换,n3
デザート,dessert,餐后甜点,n3
はらはら,はらはら,（小而轻的东西）飘落；（眼泪）扑簌扑簌；捏一把汗，心惊胆战,n3
はるか,はるか,（时间或距离）相隔很远；（程度）相差很大,n3
ぶらぶら,ぶらぶら,（悬空的东西）摇晃⓪；闲逛①；无所事事①,n3
フロント,front,正面，前方；服务台,n3
ぺこぺこ,ぺこぺこ,凹陷①；肚子饿⓪；点头哈腰①,n3
ベスト,best,最好；全力,n3
メッセージ,message,（电脑、手机等的）信息；留言；致辞,n3
レッスン,lesson,课程,n3
レンジ,range,烤炉,n3
ロープ,rope,绳索，钢缆,n3
意地,いじ,心术；固执，倔强；贪婪,n3
一様,いちよう,一样，同样；平常，普通,n3
引き落とす,ひきおとす,（从银行账户）支付，转账；拉倒，拽倒,n3
円高,えんだか,日元升值,n3
何かと,なにかと,这个那个地，各方面,n3
介護,かいご,护理,n3
開店,かいてん,开门营业；开设店铺,n3
久しい,ひさしい,（相隔）好久，许久,n3
休める,やすめる,使休息；使平静,n3
駆ける,かける,快跑，飞奔,n3
空き地,あきち,空地,n3
うつろ,うつろ,空洞；空虚，发呆,n3
経る,へる,经过；经历,n3
建て直す,たてなおす,重建（经济、公司等）,n3
古本,ふるほん,旧书,n3
行い,おこない,行为；品行,n3
左利き,ひだりきき,左撇子,n3
再生,さいせい,起死回生；重新做人；回收，再生；（音频、视频）重新播放,n3
最新,さいしん,最新,n3
察する,さっする,判断，察觉；体谅，谅察,n3
支給,しきゅう,支付,n3
時差,じさ,时差,n3
芝,しば,（草坪的）草,n3
取り囲む,とりかこむ,包围，环绕,n3
振り込み,ふりこみ,存入，汇,n3
身近,みぢか,切身；身边,n3
人体,じんたい,人体,n3
切り替える,きりかえる,切换，转换,n3
大空,おおぞら,天空,n3
朝市,あさいち,早市,n3
定食,ていしょく,套餐,n3
当たり,あたり,打中，命中；中（奖）；头绪,n3
内緒,ないしょ,秘密,n3
日夜,にちや,昼夜；不分昼夜,n3
避難,ひなん,避难,n3
貧乏,びんぼう,贫穷,n3
不調,ふちょう,状态不佳；（谈判等）破裂,n3
文書,ぶんしょ,文书，文件，公文,n3
返却,へんきゃく,归还，退还,n3
歩行,ほこう,步行,n3
無効,むこう,无效；（法律上）不生效,n3
名札,なふだ,名牌，姓名牌,n3
高,たか,……数量；……金额；……升值,n3
合わせ,あわせ,使……一致，配合；比赛,n3
〜士,〜し,具有特别资格的人,n3
止め,とめ,止住，停止，禁止,n3
アクセス,access,访问，存取；交通,n3
インフォメーション,information,情报，信息,n3
お返し,おかえし,回礼；报复；找回的钱,n3
カウンセラー,counselor,心理咨询师,n3
サイト,site,地点；网站,n3
したたか,したたか,坚强不屈，难对付；大量，猛烈,n3
ダビング,dubbing,（电影，广播等）复制，拷贝,n3
ちなみに,ちなみに,顺便，附带,n3
パパ,papa,（儿童用语）爸爸,n3
ビジネスマン,businessman,（特指事务类工作的）职员；实业家,n3
プレー,play,游戏；比赛；戏剧,n3
プレーヤー,player,运动员；（音乐）播放器；表演者,n3
ホスト,host,（男）主人；男招待,n3
ミリ,(フ) milli,毫，千分之一,n3
もしかして,もしかして,如果；可能,n3
所以[ゆえん],ゆえん,原因，理由,n3
ルーム,room,屋子，房间,n3
牡蠣[かき],かき,牡蛎，生蚝,n3
下記,かき,以下，如下,n3
会費,かいひ,会费,n3
株式,かぶしき,股份制；股票,n3
慣れ,なれ,习惯，习惯化,n3
球場,きゅうじょう,棒球场,n3
共,とも,一起，共同；一共；都,n3
蛍光,けいこう,荧光,n3
決まって,きまって,一定，总是,n3
結び,むすび,结，系；结束，结尾；饭团,n3
厳禁,げんきん,严禁,n3
後日,ごじつ,日后；事后,n3
合わせて,あわせて,（合）共计；（併）同时,n3
最上,さいじょう,最上面；最高，最好,n3
策,さく,策划，谋略,n3
勝者,しょうしゃ,胜者，胜利的人,n3
上空,じょうくう,上空，高空,n3
上場,じょうじょう,（经济）上市；上演,n3
新型,しんがた,新型,n3
水族館,すいぞくかん,水族馆,n3
扇子,せんす,折扇，扇子,n3
前方,ぜんぽう,前面，前方,n3
早朝,そうちょう,早晨,n3
大雪,おおゆき,大雪,n3
投げ捨てる,なげすてる,扔掉，丢弃；（把做了一半的工作等）丢在一边,n3
動的,どうてき,具有动感的，生动的,n3
入門,にゅうもん,入门；拜师,n3
美術,びじゅつ,美术,n3
不要,ふよう,不需要；没用,n3
保育,ほいく,保育（婴幼儿）,n3
万人,ばんにん,万人，大众,n3
気になる,きになる,担心；有意，有心，想要；在意,n3
件名,けんめい,（电子邮件）的标题；（从某一特定角度分类的）项目名,n3
交通費,こうつうひ,交通费,n3
掃除機,そうじき,吸尘器,n3
たまる,たまる,存；积累,n3
当,とう,这个，那个，当,n3
付き,つき,附着；燃烧；运气,n3
ついては,ついては,因而，因此,n3
察し,さっし,体察，理解，体会,n3
左折,させつ,左转，左拐弯,n3
屋内,おくない,室内，屋内,n3
用具,ようぐ,用具，工具,n3
たんす,たんす,衣橱，衣柜,n3
入試,にゅうし,入学考试,n3
変人,へんじん,古怪的人，怪人，异常的人,n3
いとも,いとも,非常，十分，很,n3
チャーハン,ちゃーはん,炒饭,n3
身につける,みにつける,穿在身上；学习并掌握（知识、习惯及技能等）,n3
伝う,つたう,顺，沿,n3
掛け合う,かけあう,互相搭话；相互泼；交涉，谈判,n3
同じく,おなじく,同，又；同样地,n3
数日,すうじつ,（二、三天到五、六天之间）几天，数日,n3
中でも,なかでも,尤其，其中尤以……,n3
起き上がる,おきあがる,起来，站起来，爬起来,n3
誘い,さそい,邀请；引诱；劝诱,n3
眠り,ねむり,睡觉，睡眠,n3
翌朝,よくあさ,第二天早晨，次晨,n3
北海道,ほっかいどう,北海道,n3
図書室,としょしつ,图书室,n3
開閉,かいへい,开关，开闭,n3
多め,おおめ,多一些，略多些,n3
交通事故,こうつうじこ,交通事故，车祸,n3
アイス,ice,冰；冰激凌,n3
新聞紙,しんぶんし,报纸；旧报纸,n3
芸術家,げいじゅつか,艺术家,n3
一回り,ひとまわり,一周，一圈；十二年，一轮,n3
飲食店,いんしょくてん,饭馆，餐厅,n3
木の実,このみ,果实；坚果,n3
愛着,あいちゃく,留恋，依依难舍，难以忘怀,n3
音量,おんりょう,音量,n3
とんとん,とんとん,顺利进行，毫无阻碍的样子；轻轻连续敲击的声音,n3
館内,かんない,馆内,n3
マット,mat,蹭鞋垫；（体操）垫子，厚垫；垫子地板,n3
腹痛,ふくつう,腹痛,n3
煮物,にもの,煮（的菜），炖菜,n3
来す,きたす,引起，造成，招致,n3
カウンセリング,counseling,心理咨询,n3
組み立て,くみたて,构造，结构；组装,n3
リュックサック,(ド) Rucksack,背包，（登山）背囊,n3
消費者,しょうひしゃ,消费者，用户,n3
開場,かいじょう,开门，入场,n3
酵素,こうそ,酵素，酶,n3
緑地,りょくち,绿地，公园,n3
網棚,あみだな,行李架,n3
言い方,いいかた,说法,n3
捜す,さがす,寻找，搜查（不见的东西）,n3
具体的,ぐたいてき,具体的，实际,n3
自分自身,じぶんじしん,自己,n3
積極的,せっきょくてき,积极的,n3
一般的,いっぱんてき,一般的,n3
朝食,ちょうしょく,早餐,n3
なぜなら,なぜなら,因为，原因是,n3
言い返す,いいかえす,顶嘴，还口,n3
生まれ変わる,うまれかわる,转生；新生，脱胎换骨,n3
急ぎ,いそぎ,急，急忙，急迫,n3
繰り返し,くりかえし,反复，重复,n3
政治家,せいじか,政治家,n3
同席,どうせき,同席，在座,n3
数回,すうかい,（三四次、五六次）数回，数次,n3
リビング,living,生活；（「リビングルーム」の略）客厅,n3
訊[たず]ねる,たずねる,（以强硬的语气）询问,n3
羊,ひつじ,绵羊,n3
ロック,lock,锁,n3
ジャケット,jacket,夹克衫，短上衣,n3
ストーリー,story,故事，小说；情节，结构,n3
飼い主,かいぬし,饲养主,n3
家庭教師,かていきょうし,家庭教师，家教,n3
坂道,さかみち,坡道，斜坡,n3
ライオン,lion,狮子,n3
一位,いちい,首位；一位,n3
それだけ,それだけ,那种程度；相应的,n3
かき混ぜる,かきまぜる,搅拌，混合,n3
生活費,せいかつひ,生活费,n3
閉店,へいてん,关门，打烊；歇业，倒闭,n3
一泊,いっぱく,一宿，住一夜,n3
銀座,ぎんざ,（东京）银座；繁华街,n3
小麦粉,こむぎこ,面粉,n3
焼きそば,やきそば,炒面,n3
段ボール,だんボール,瓦楞纸，硬纸板,n3
車椅子,くるまいす,轮椅,n3
ドーナツ,doughnut,甜甜圈,n3
トースト,toast,烤面包（片），吐司,n3
観光地,かんこうち,观光景点，旅游胜地,n3
町内,ちょうない,街道里,n3
ソーセージ,sausage,香肠，红肠，腊肠,n3
結集,けっしゅう,集结，集聚，集中,n3
フライ,fry,（西餐的）油炸食品,n3
レタス,lettuce,莴苣，生菜,n3
空き家,あきや,空房,n3
山村,さんそん,山村,n3
朝焼け,あさやけ,朝霞,n3
洋菓子,ようがし,西点，西式点心,n3
山登り,やまのぼり,爬山，登山,n3
言葉遊び,ことばあそび,语言游戏,n3
白菜,はくさい,白菜，大白菜,n3
クリップ,clip,夹子；曲别针,n3
鳥類,ちょうるい,鸟类,n3
孵[かえ]る,かえる,孵化,n3
呼びかけ,よびかけ,招呼，呼唤；号召，呼吁,n3
スパゲッティ,(イ) spaghetti,意大利面（条）,n3
シャーベット,sherbet,果子露冰激凌，果冰,n3
不用,ふよう,不需要，没用,n3
機長,きちょう,（飞机的）机长,n3
ブック,book,书,n3
例文,れいぶん,例句,n3
サイクリング,cycling,自行车旅行,n3
ホチキス,Hotchkiss,订书机,n3
休館,きゅうかん,停止开放,n3
話し上手,はなしじょうず,能说会道（的人）,n3
個人差,こじんさ,个体差异,n3
部員,ぶいん,成员，队员,n3
売れ残る,うれのこる,卖剩下，滞销,n3
散らし,ちらし,传单,n3
気にする,きにする,关心，介意，在乎,n3
ロック,rock,岩石；摇滚（乐）,n3
感情的,かんじょうてき,感情的，非理智的，感情用事的,n3
実際的,じっさいてき,实际，实际上,n3
経済的,けいざいてき,经济方面的；节约的，节省的,n3
はあ,はあ,（稍微郑重地表示赞同对方的话）是；（反问或惊讶）啊,n3
遅れ,おくれ,晚点,n3
諦め,あきらめ,断念，死心,n3
中級,ちゅうきゅう,中级，中等,n3
持ち運び,もちはこび,搬运，携带,n3
ついている,ついている,运气好，走运,n3
〜さ,〜さ,（接在形容词词干后构成名词）表示其程度和状态,n3
仲良く,なかよく,和睦，亲密,n3
思われる,おもわれる,表示从现场的证据和状况中自然而然得出的判断或预测,n3
それを,それを,尽管如此，然而,n3
中には,なかには,在众多之中有一些,n3
ぶらんこ,ぶらんこ,秋千,n3
移り住む,うつりすむ,迁居,n3
古着,ふるぎ,旧衣服，二手衣服,n3
調べ物,しらべもの,调查，搜集信息,n3
翌週,よくしゅう,下周，翌周,n3
話し声,はなしごえ,说话声，交谈声,n3
